2009-06-14 07:00:00,6,7,59.362,58.537000000000006,195427.0
2009-06-14 08:00:00,6,8,62.602,58.58950000000001,290533.0
2009-06-14 09:00:00,6,9,66.022,58.672000000000004,381936.0
2009-06-14 10:00:00,6,10,69.082,58.844500000000004,520696.0
2009-06-14 11:00:00,6,11,71.962,59.092000000000006,545972.0
2009-06-14 12:00:00,6,12,75.022,59.4295,576579.0
2009-06-14 13:00:00,6,13,73.762,59.7295,598482.0
2009-06-14 14:00:00,6,14,72.322,59.977,636697.0
2009-06-14 15:00:00,6,15,71.062,60.18699999999999,629774.0
2009-06-14 16:00:00,6,16,68.722,60.4495,572666.0
2009-06-14 17:00:00,6,17,66.382,60.77199999999999,562787.0
2009-06-14 18:00:00,6,18,64.042,61.147,541784.0
2009-06-14 19:00:00,6,19,61.342,61.4245,457824.0
2009-06-14 20:00:00,6,20,58.642,61.6045,375304.0
2009-06-14 21:00:00,6,21,55.942,61.68699999999999,276326.0
2009-06-14 22:00:00,6,22,55.222,61.7545,241040.0
2009-06-14 23:00:00,6,23,54.682,61.806999999999995,197779.0
2009-06-15 00:00:00,0,0,53.962,61.844500000000004,198859.0
2009-06-15 01:00:00,0,1,53.602,61.867,207753.0
2009-06-15 02:00:00,0,2,53.422,61.882,207033.0
2009-06-15 03:00:00,0,3,53.062,61.882,206136.0
2009-06-15 04:00:00,0,4,56.122,61.972,194663.0
2009-06-15 05:00:00,0,5,59.002,62.137,192805.0
2009-06-15 06:00:00,0,6,62.062,62.391999999999996,197524.0
2009-06-15 07:00:00,0,7,66.022,62.6695,222426.0
2009-06-15 08:00:00,0,8,69.982,62.977,323011.0
2009-06-15 09:00:00,0,9,73.942,63.306999999999995,502425.0
2009-06-15 10:00:00,0,10,75.922,63.592000000000006,673230.0
2009-06-15 11:00:00,0,11,78.082,63.847,765694.0
2009-06-15 12:00:00,0,12,80.062,64.057,842235.0
2009-06-15 13:00:00,0,13,77.722,64.222,916903.0
